frame,video_name,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
13,25_dg_4.mp4,0.32460108,0.43036383,0.41710097,0.33838832,0.49665716,1.0,0.7218183,0.0313862,0.0,0.77388,0.68531835,0.4471264,0.4443545,1.0,0.71068776,0.7779542,0.49284986,0.08357261,0.54372704,0.16438554
14,25_dg_4.mp4,0.25718412,0.4304222,0.63231564,0.29748943,0.39798853,0.0,0.7289158,0.119363435,1.0,0.6880768,0.57931906,0.27893618,0.48332822,1.0,0.65210515,0.8068899,0.12056432,0.12099798,0.6495656,0.22832073
15,25_dg_4.mp4,0.16774347,0.41529825,0.38971293,0.2758124,0.37634337,1.0,0.6821735,0.31281933,1.0,0.67550397,0.6556406,0.25483948,0.40738073,1.0,0.6160716,0.80750567,0.39395314,0.13047686,0.52192307,0.43309757
16,25_dg_4.mp4,0.25101066,0.21236423,0.54327726,0.32482767,0.27125147,1.0,0.5066224,0.9726857,1.0,0.35861033,0.70876575,0.6479913,0.503593,0.0,0.70433897,0.8273918,0.33872917,0.17253315,0.30957633,0.5190902
17,25_dg_4.mp4,0.30505478,0.28773007,0.713706,0.2423812,0.21228331,0.0,0.6627902,0.87045735,1.0,0.27336156,0.7491725,0.45669577,0.4702089,0.0,0.63435495,0.75881535,0.1566032,0.06563784,0.4329892,0.7658071
18,25_dg_4.mp4,0.26627174,0.16846618,0.75415325,0.23856458,0.20709291,1.0,0.6678803,0.772467,1.0,0.16518258,0.73980296,0.70297027,0.44225273,0.0,0.6295998,0.7617333,0.13528056,0.069047935,0.3908541,0.7594587
19,25_dg_4.mp4,0.23004209,0.18254857,0.4263318,0.24165536,0.304878,1.0,0.66447335,0.7164754,1.0,0.3686471,0.8091182,0.74404037,0.5203718,0.0,0.55538464,0.7860399,0.35835627,0.07712009,0.29867315,0.70957696
20,25_dg_4.mp4,0.2456935,0.2937299,0.5598907,0.2365142,0.20298374,1.0,0.38146684,0.51227385,1.0,0.4398942,0.86673474,0.8050134,0.49228272,0.0,0.77827567,0.8002067,0.17005342,0.071952246,0.4551124,0.7156729
21,25_dg_4.mp4,0.2626063,0.20302895,0.5204138,0.23074198,0.3650668,0.0,0.48185307,0.5563722,1.0,0.37193805,0.7958656,0.78720045,0.48994038,0.0,0.73385054,0.7322291,0.24268505,0.06535245,0.428556,0.7351644
22,25_dg_4.mp4,0.31158286,0.21498041,0.6477843,0.23612094,0.34007972,0.0,0.49466932,0.7430465,1.0,0.34539092,0.80694544,0.9566857,0.4644642,0.0,0.76695156,0.80776227,0.10929238,0.11680947,0.7218791,0.83099467
23,25_dg_4.mp4,0.27467737,0.25763962,0.6016528,0.24122933,0.32080528,0.0,0.48801807,0.15080911,1.0,0.35788286,0.8170818,0.90042067,0.44252956,0.0,0.7317447,0.85726166,0.32605007,0.16715804,0.35738856,0.7270618
24,25_dg_4.mp4,0.2914903,0.27881736,0.4305663,0.23829883,0.40618557,0.0,0.49703637,0.19656476,0.0,0.5637594,0.7535077,0.8491093,0.5156629,0.0,0.6385449,0.8925392,0.2592704,0.17068586,0.51182395,0.3891277
25,25_dg_4.mp4,0.29011163,0.18828738,0.32771084,0.23944841,0.39414912,0.0,0.39384466,0.065765806,0.0,0.5694528,0.6981012,0.784036,0.40659666,0.0,0.6468419,0.7757864,0.20840947,0.15650578,0.5706873,0.20697579
26,25_dg_4.mp4,0.22194739,0.20221987,0.3821956,0.24128193,0.45236057,1.0,0.40496653,0.52741563,0.0,0.7058318,0.5017523,0.77474576,0.43009442,0.0,0.5550715,0.76353866,0.26648,0.085960716,0.36209148,0.40537587
27,25_dg_4.mp4,0.3165404,0.3338429,0.43440235,0.25512967,0.3629933,0.0,0.35690558,0.060533915,0.0,0.39375255,0.5051189,0.8529126,0.36487266,0.0,0.6458226,0.7547352,0.04884552,0.09140778,0.37971735,0.23805763
28,25_dg_4.mp4,0.28073218,0.4392589,0.29428786,0.30742294,0.29699203,1.0,0.30102965,0.22676641,0.0,0.2424516,0.43841293,0.7942255,0.3802262,0.0,0.52818894,0.7199947,0.100052126,0.12173457,0.28650415,0.30021647
29,25_dg_4.mp4,0.33350185,0.40108022,0.13829108,0.31092507,0.39156464,0.0,0.3144066,0.2275494,0.0,0.36211026,0.5053463,0.9103712,0.43291402,0.0,0.6669248,0.6896213,0.064387225,0.10759153,0.48606786,0.23268725
30,25_dg_4.mp4,0.35053435,0.4220044,0.15332717,0.23542164,0.3375782,1.0,0.31695563,0.067511156,0.0,0.42697096,0.5214113,0.8788183,0.430801,0.0,0.7597486,0.7656687,0.1833518,0.12939727,0.42907462,0.18089975
31,25_dg_4.mp4,0.31031767,0.3915974,0.15623039,0.25651538,0.39227766,0.0,0.47919163,0.025128646,0.0,0.53583497,0.57927686,0.86917955,0.47979033,0.0,0.76248056,0.8106876,0.55098665,0.13795885,0.66351974,0.22467886
32,25_dg_4.mp4,0.33257255,0.4332685,0.14804673,0.31756616,0.41954327,0.0,0.3472476,0.16072309,1.0,0.60081065,0.48057446,0.92889684,0.46807426,0.0,0.5906658,0.7008816,0.04003173,0.105116196,0.28003448,0.14570168
33,25_dg_4.mp4,0.35843456,0.49606317,0.09341119,0.29976562,0.4082805,1.0,0.3236144,0.11208828,1.0,0.53286153,0.4738557,0.96846706,0.4929905,0.0,0.6981985,0.79405093,0.09359082,0.13982439,0.52404016,0.2549388
34,25_dg_4.mp4,0.3473351,0.5174736,0.17770603,0.28615126,0.43467316,0.0,0.28737637,0.02697873,0.0,0.5057885,0.55107,0.9439158,0.45658928,0.0,0.6852283,0.75560415,0.31950432,0.09272063,0.45240796,0.16668479
35,25_dg_4.mp4,0.25586033,0.51063883,0.28665447,0.2876753,0.4018104,1.0,0.27284977,0.11063566,0.0,0.55471545,0.49079227,0.92568445,0.526109,0.0,0.64354104,0.7218948,0.6992575,0.073802225,0.4246637,0.07495315
36,25_dg_4.mp4,0.25933525,0.45784596,0.12597552,0.30564463,0.4945492,0.0,0.37049899,0.096032605,0.0,0.5117164,0.5488063,0.8386675,0.45984367,0.0,0.7028574,0.8332814,0.14770079,0.06577194,0.28655064,0.18182215
37,25_dg_4.mp4,0.2877011,0.48346227,0.16753657,0.2908359,0.46396568,1.0,0.4033489,0.19963475,0.0,0.51007664,0.5435035,0.89596474,0.4617694,0.0,0.64375615,0.8228307,0.3293041,0.093633376,0.3435118,0.21688636
38,25_dg_4.mp4,0.27389398,0.526078,0.16946,0.2892664,0.565002,1.0,0.5000786,0.110705495,0.0,0.7474094,0.5510033,0.80514526,0.5467749,0.0,0.72910815,0.78225017,0.05107464,0.05962256,0.36817142,0.26730904
39,25_dg_4.mp4,0.26710194,0.42982084,0.13306369,0.2978133,0.5725943,1.0,0.29054344,0.42533886,0.0,0.7548499,0.65124583,0.7441351,0.5488064,0.0,0.576232,0.76795363,0.020597335,0.15651578,0.22346623,0.24285376
40,25_dg_4.mp4,0.3030835,0.4866479,0.16444387,0.35965967,0.59895474,1.0,0.49789685,0.23579668,0.0,0.7171805,0.4763033,0.7772692,0.5547974,0.0,0.5718995,0.71340173,0.15596074,0.062870376,0.42829815,0.14787571
41,25_dg_4.mp4,0.28701675,0.39368564,0.1399163,0.2725442,0.40979296,0.0,0.40037856,0.009343135,0.0,0.59466314,0.6135915,0.8966288,0.55130184,0.0,0.5484486,0.7625573,0.23933288,0.12652963,0.26469612,0.258576
42,25_dg_4.mp4,0.33593965,0.3076585,0.12205818,0.23722033,0.45636404,1.0,0.37840405,0.30825254,1.0,0.8055911,0.51681167,0.90157926,0.5871618,0.0,0.663315,0.730071,0.2490882,0.0846389,0.34729162,0.21462943
43,25_dg_4.mp4,0.33589646,0.45894727,0.17127071,0.30793267,0.5613019,1.0,0.35221776,0.17382568,0.0,0.68162924,0.5812528,0.91023666,0.47382784,0.0,0.61297446,0.698357,0.1559753,0.10664931,0.20617287,0.39308307
44,25_dg_4.mp4,0.3005723,0.52242666,0.1437838,0.30922326,0.5601095,1.0,0.501207,0.11026726,0.0,0.73237264,0.5640091,0.75112396,0.51103514,0.0,0.5460943,0.7760305,0.34515327,0.12721914,0.4291331,0.35126108
45,25_dg_4.mp4,0.27605,0.36432046,0.12066117,0.36794755,0.43751281,1.0,0.26990792,0.10393897,1.0,0.5575034,0.6011855,0.8340318,0.53322333,0.0,0.58847654,0.72250277,0.03459113,0.07903247,0.24970245,0.07613479
46,25_dg_4.mp4,0.36451635,0.4262608,0.14807647,0.28713802,0.52591354,1.0,0.29554874,0.61098295,0.0,0.713909,0.5830558,0.9040429,0.5300296,0.0,0.6359418,0.8407737,0.052722856,0.25955787,0.38037097,0.21216708
47,25_dg_4.mp4,0.2589267,0.40442508,0.2036166,0.37052122,0.3970717,1.0,0.274702,0.28643495,1.0,0.6238117,0.6058173,0.8545169,0.5655337,0.0,0.5676344,0.7573302,0.16726059,0.1801706,0.48314378,0.061413784
48,25_dg_4.mp4,0.28054124,0.5202215,0.16279878,0.37180698,0.5666939,1.0,0.27108303,0.8712757,1.0,0.8508745,0.6247073,0.74021906,0.5607753,0.0,0.69302166,0.7818714,0.015726935,0.27992502,0.10458648,0.053986415
49,25_dg_4.mp4,0.2664592,0.45777795,0.17699921,0.36765283,0.51484954,0.0,0.3171142,0.75682217,1.0,0.6932923,0.54070866,0.7664507,0.5572429,0.0,0.5602261,0.6747661,0.05624966,0.45090544,0.27635,0.056317966
50,25_dg_4.mp4,0.33333468,0.57938427,0.1144821,0.2792756,0.5367329,1.0,0.3211552,0.33301717,1.0,0.78941256,0.50647753,0.6681119,0.5770946,0.0,0.50916725,0.58824587,0.2449854,0.21600443,0.5006824,0.13114385
51,25_dg_4.mp4,0.3377325,0.56740344,0.17565268,0.36765283,0.50535876,0.0,0.26187745,0.6192894,0.0,0.8081529,0.6516278,0.5373558,0.5706238,0.0,0.5178767,0.6706486,0.037039116,0.118312925,0.19357942,0.044523578
52,25_dg_4.mp4,0.2855169,0.5215736,0.07514595,0.37570873,0.50624126,1.0,0.28092843,0.42896947,0.0,0.7246424,0.54284793,0.7174712,0.5058362,0.0,0.6699098,0.62545377,0.27204484,0.3263715,0.28091466,0.036762085
53,25_dg_4.mp4,0.265472,0.57936203,0.08291996,0.31365857,0.4249182,0.0,0.3217602,0.18446797,0.0,0.72130257,0.64830434,0.45522255,0.49896735,0.0,0.46880126,0.61080205,0.06463592,0.22475374,0.33469826,0.10315975
54,25_dg_4.mp4,0.29018995,0.4906212,0.1392335,0.2855071,0.4573043,0.0,0.3337531,0.5878623,0.0,0.6175503,0.61734617,0.6668024,0.54024816,0.0,0.39470884,0.7379566,0.0094147995,0.16004862,0.35279995,0.083666496
55,25_dg_4.mp4,0.26044956,0.5774265,0.111840434,0.30709994,0.42706496,0.0,0.26785126,0.27498156,0.0,0.7788846,0.56644297,0.6700229,0.5679028,0.0,0.38332373,0.67987394,0.04962509,0.19446744,0.2645206,0.08098219
0,50_dg_3.mp4,0.2785123,0.11488172,0.61831754,0.319452,0.7283251,1.0,0.33236912,0.99385697,0.0,0.8688432,0.60226655,0.14626761,0.44893965,1.0,0.37681076,0.10828935,0.9958389,0.27025166,0.0407711,0.022639215
1,50_dg_3.mp4,0.23130544,0.15430956,0.65528834,0.32695252,0.7077132,1.0,0.36976877,0.9610015,0.0,0.87968063,0.7288183,0.12026508,0.40303472,1.0,0.29251024,0.11560377,0.9940895,0.3008607,0.030376708,0.01902015
2,50_dg_3.mp4,0.27659923,0.125782,0.68221444,0.32924202,0.66703945,1.0,0.40875247,0.9321443,0.0,0.88914424,0.6018415,0.20434338,0.4304,1.0,0.30954576,0.10599035,0.99600345,0.39251584,0.081928216,0.04026831
3,50_dg_3.mp4,0.27541366,0.117837735,0.8543916,0.31138808,0.6993798,1.0,0.42907125,0.99023587,0.0,0.87577116,0.71290064,0.14249583,0.41610274,1.0,0.4101582,0.12040917,0.99484825,0.24131918,0.031888768,0.02616789
4,50_dg_3.mp4,0.20782742,0.10839162,0.7228383,0.30985588,0.68768793,0.0,0.37148467,0.9811833,0.0,0.900619,0.54710656,0.08998339,0.46820182,1.0,0.34039342,0.10317413,0.9977678,0.35748792,0.09393937,0.020127216
5,50_dg_3.mp4,0.22216879,0.096155204,0.7940703,0.3172282,0.6936189,1.0,0.3826477,0.9526393,0.0,0.8858618,0.7351698,0.10482672,0.51174,1.0,0.3010715,0.08846493,0.9990445,0.21925946,0.0684191,0.04637193
6,50_dg_3.mp4,0.21607587,0.10088572,0.8406039,0.28331405,0.77736646,0.0,0.43028936,0.9870884,0.0,0.92372996,0.63510334,0.108354524,0.44722962,1.0,0.23424427,0.156989,0.99023235,0.2578737,0.021705432,0.032492783
7,50_dg_3.mp4,0.26252347,0.09325418,0.70826995,0.22733591,0.7134624,0.0,0.66612625,0.94513094,0.0,0.87462175,0.73336256,0.09936237,0.40786636,1.0,0.31810632,0.14904508,0.9979869,0.40133256,0.023540506,0.09651338
8,50_dg_3.mp4,0.23551118,0.09056747,0.6534438,0.21260767,0.69743586,1.0,0.6138121,0.9922767,0.0,0.86828756,0.6564129,0.11348377,0.463399,1.0,0.3094272,0.12262277,0.9995975,0.42916235,0.009758763,0.072792225
9,50_dg_3.mp4,0.26648927,0.061471865,0.8655275,0.21260767,0.7715694,1.0,0.63999474,0.9989114,0.0,0.8910748,0.6799993,0.12728141,0.46615478,1.0,0.29748568,0.11322618,0.997165,0.3104226,0.012478243,0.101433635
10,50_dg_3.mp4,0.25272787,0.07857709,0.86355984,0.21260767,0.71435845,1.0,0.74731725,0.9325951,1.0,0.9040206,0.66588444,0.16128625,0.4160463,1.0,0.3560054,0.123286605,0.9962871,0.54883254,0.22845152,0.29162043
11,50_dg_3.mp4,0.19388737,0.06356104,0.79019797,0.21065736,0.68943876,1.0,0.64709467,0.9722591,0.0,0.7569405,0.63591754,0.122828774,0.358866,1.0,0.28224573,0.1288709,0.9983889,0.36630842,0.01591565,0.096509576
12,50_dg_3.mp4,0.2450661,0.05702093,0.9140124,0.21260767,0.75666517,1.0,0.8048114,0.9632312,1.0,0.88976127,0.5833741,0.32879433,0.44464737,1.0,0.2341849,0.075016834,0.99613684,0.53647417,0.26996103,0.354352
13,50_dg_3.mp4,0.25923467,0.045757186,0.83028406,0.21065736,0.7598967,1.0,0.7652041,0.99423665,0.0,0.7607078,0.60263526,0.1945979,0.42637667,1.0,0.24061534,0.095368385,0.9950991,0.47631973,0.034700837,0.36946666
14,50_dg_3.mp4,0.22949953,0.05179323,0.7932524,0.21065736,0.62828755,1.0,0.7473754,0.98617053,0.0,0.7675355,0.7707563,0.26063746,0.39384714,1.0,0.32073292,0.07262993,0.99766976,0.60585827,0.078066535,0.49042663
15,50_dg_3.mp4,0.20016623,0.042940322,0.8921649,0.21065736,0.70281404,1.0,0.76892525,0.9134719,0.0,0.69926095,0.7419434,0.24822497,0.39756572,1.0,0.31688842,0.02607465,0.9869162,0.62642384,0.07313129,0.601802
16,50_dg_3.mp4,0.23768322,0.0755064,0.9371115,0.21199933,0.69494635,1.0,0.7714086,0.9868384,0.0,0.6724926,0.6032846,0.29801697,0.40819186,1.0,0.3186649,0.02279446,0.9982646,0.61794204,0.074233845,0.5831305
17,50_dg_3.mp4,0.18955731,0.07154205,0.9212817,0.21065736,0.6918872,1.0,0.7746047,0.9561525,0.0,0.66701216,0.75138813,0.4372221,0.45139617,1.0,0.35123968,0.029690003,0.9975222,0.77947885,0.14684546,0.7878042
18,50_dg_3.mp4,0.20090042,0.06001578,0.94102615,0.21065736,0.7163181,1.0,0.7869285,0.9964631,0.0,0.5252877,0.70009834,0.2869816,0.48006126,1.0,0.35392645,0.020638324,0.99904114,0.6860412,0.031079903,0.8336582
19,50_dg_3.mp4,0.18251391,0.07473174,0.9498729,0.21065736,0.70828754,1.0,0.78930914,0.995271,0.0,0.66819334,0.6229092,0.42797467,0.44858924,1.0,0.28533,0.028971994,0.99899226,0.6937479,0.042700157,0.66103494
20,50_dg_3.mp4,0.21220031,0.049203794,0.94888055,0.21063854,0.7063559,1.0,0.7998755,0.9990245,0.0,0.57270026,0.68934214,0.3215046,0.42691877,1.0,0.30011445,0.033050414,0.99808705,0.64700466,0.042690393,0.7471861
21,50_dg_3.mp4,0.176246,0.05535357,0.9511226,0.21199933,0.7303289,1.0,0.77418506,0.9337503,0.0,0.6327181,0.50452363,0.2512394,0.42997918,1.0,0.31930527,0.035354655,0.99872655,0.677001,0.07954769,0.5442039
22,50_dg_3.mp4,0.18397829,0.06634681,0.9371118,0.21199933,0.7278201,1.0,0.7612335,0.98012346,1.0,0.7034371,0.63551533,0.48605368,0.4513379,1.0,0.4422884,0.10282433,0.99852294,0.5656032,0.18469891,0.6294798
23,50_dg_3.mp4,0.32653928,0.10574092,0.9221397,0.21065736,0.72101825,1.0,0.7822351,0.9634366,0.0,0.6697931,0.7647395,0.25365165,0.4657898,1.0,0.26905763,0.086115405,0.999539,0.55586433,0.04218568,0.918432
24,50_dg_3.mp4,0.24639493,0.09458601,0.95177305,0.21063854,0.7317237,1.0,0.80674183,0.99169475,1.0,0.65578634,0.67877924,0.40369287,0.48074093,1.0,0.27091882,0.019030904,0.99935335,0.70216465,0.015166398,0.90232754
25,50_dg_3.mp4,0.20323625,0.050416432,0.9270274,0.22484685,0.7159724,1.0,0.81705815,0.9861866,0.0,0.86081916,0.66584146,0.28675234,0.50348735,1.0,0.2913948,0.022381505,0.99669003,0.6327567,0.055654738,0.86038804
26,50_dg_3.mp4,0.31554902,0.06295586,0.82609606,0.22355495,0.7932248,1.0,0.7618765,0.99901676,0.0,0.8428512,0.6594913,0.5178276,0.5029346,1.0,0.28773856,0.08691034,0.9989196,0.64488775,0.14181918,0.7820038
27,50_dg_3.mp4,0.22108994,0.050524615,0.7985384,0.22495568,0.8589704,1.0,0.7705776,0.9945912,0.0,0.8287997,0.6993894,0.3829158,0.43683186,1.0,0.18653563,0.077634625,0.99975747,0.5623362,0.10873419,0.43784776
28,50_dg_3.mp4,0.2314517,0.07385645,0.82760096,0.21520698,0.7417726,1.0,0.7080315,0.9860546,0.0,0.9145736,0.7038603,0.3283981,0.42034945,1.0,0.349642,0.08080008,0.9994431,0.5377006,0.11204392,0.56769526
29,50_dg_3.mp4,0.24261966,0.059102688,0.58929193,0.21260767,0.79957783,1.0,0.69785595,0.99372065,0.0,0.9354368,0.7032255,0.28302842,0.4064306,1.0,0.26839718,0.04746721,0.9996897,0.31123596,0.15099178,0.29028967
